Unnamed: 0,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings.Source,Ratings.Value,Metascore,imdbRating,imdbVotes,imdbID,Type,tomatoMeter,tomatoImage,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoConsensus,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,tomatoURL,DVD,BoxOffice,Production,Website,Response
104,Mad Max: Fury Road,1980,R,04 Jan 2002,105 min,"Action, Drama, Sci-Fi",Tim Burton,"Charles Brackett, Billy Wilder, D.M. Marshman Jr.","Paul Newman, Jackie Gleason, Piper Laurie, George C. Scott","Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",English,"USA, UK",Won 2 Oscars. Another 115 wins & 134 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Internet Movie Database,8.0/10,97,8.1,"341,336",ID-33,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/batman_begins/,03 Nov 1997,,Warner Home Video,http://www.terminator1.com/,True
77,Inception,1923,PG,19 Mar 2004,107 min,"Drama, Western",Danny Boyle,Quentin Tarantino,"Christian Bale, Michael Caine, Liam Neeson, Katie Holmes","A private detective hired to expose an adulterer finds himself caught up in a web of deceit, corruption, and murder.","English, Russian","UK, USA",6 wins & 1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BOTAzODEzNDAzMl5BMl5BanBnXkFtZTgwMDU1MTgzNzE@._V1_SX300.jpg,Internet Movie Database,8.5/10,,8.2,"37,689",ID-34,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/papillon/,01 Aug 2000,,Universal Pictures,,True
157,Lawrence of Arabia,2017,R,31 Aug 1949,81 min,"Comedy, Drama, Family",Billy Wilder,"Josh Singer, Tom McCarthy","Noel Appleby, Ali Astin, Sean Astin, David Aston","A private eye escapes his past to run a gas station in a small town, but his past catches up with him. Now he must return to the big city world of danger, corruption, double crosses and duplicitous dames.",English,"USA, Hong Kong",Won 1 Oscar. Another 37 wins & 35 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNzk2M2Y3MzYtNGMzMi00Y2FjLTkwODQtNmExYWU3ZWY3NzExXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,Internet Movie Database,8.1/10,70,8.2,"111,892",ID-35,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1068182-heat/,21 Feb 2017,"$60,962,878",VCI,,True
104,One Flew Over the Cuckoo's Nest,1984,UNRATED,01 Dec 1951,148 min,"Mystery, Thriller",Billy Bob Thornton,Damien Chazelle,"Ewan McGregor, Albert Finney, Billy Crudup, Jessica Lange","Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.",English,USA,Won 2 Oscars. Another 5 wins & 2 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_SX300.jpg,Internet Movie Database,8.2/10,72,8.2,"336,430",ID-36,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/the_wolf_of_wall_street_2013/,14 Dec 1999,,Warner Bros. Pictures,http://www.donniedarko.com,True
14,The Maltese Falcon,1988,R,01 Dec 1947,68 min,"Action, Adventure",Stanley Kramer,"Alessandro Baricco (monologue Novecento), Giuseppe Tornatore","Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler","Mathilda, a 12-year-old girl, is reluctantly taken in by Léon, a professional assassin, after her family is murdered. Léon and Mathilda form an unusual relationship, as she becomes his protégée and learns the assassin's trade.","English, Cantonese",USA,Won 4 Oscars. Another 127 wins & 217 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNjdjNGQ4NDEtNTEwYS00MTgxLTliYzQtYzE2ZDRiZjFhZmNlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.1/10,,8.7,"640,332",ID-37,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/amadeus/,04 Mar 2014,,Warner Bros. Pictures,,True
68,The Last Picture Show,1943,PG,02 Sep 1992,126 min,"Mystery, Romance, Thriller",Stanley Kubrick,"Dan O'Bannon (story), Ronald Shusett (story), Dan O'Bannon (screenplay)","Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen",A determined woman works with a hardened boxing trainer to become a professional.,"English, Spanish",USA,Won 2 Oscars. Another 11 wins & 20 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_SX300.jpg,Internet Movie Database,8.0/10,97,8.4,"158,254",ID-38,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/to_kill_a_mockingbird/,07 Sep 2004,,Warner Bros. Pictures,,True
96,Casablanca,2008,R,24 Jul 1998,138 min,Horror,"Pete Docter, Bob Peterson","Hume Cronyn (adapted by), Patrick Hamilton (from the play by), Arthur Laurents (screenplay)","Edward Asner, Christopher Plummer, Jordan Nagai, Bob Peterson","Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",English,USA,Nominated for 1 Oscar. Another 2 wins & 9 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_SX300.jpg,Internet Movie Database,8.7/10,81,8.2,"304,299",ID-39,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1032176-goodfellas/,18 Oct 2005,"$8,616,662",20th Century Fox,http://www.InterstellarMovie.com/,True
189,The Great Escape,1942,PG-13,05 Sep 1941,132 min,"Mystery, Thriller",Garth Davis,"Frederick Knott (screen play), Frederick Knott (adapted from his play)","Chris Pratt, Zoe Saldana, Dave Bautista, Vin Diesel","A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia. 25 years later, he sets out to find his lost family.",English,"USA, India, United Arab Emirates",Won 1 Oscar. Another 1 win & 4 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MTQ3MDA1Nl5BMl5BanBnXkFtZTgwODA3OTI4NjE@._V1_SX300.jpg,Internet Movie Database,8.1/10,82,8.0,"646,546",ID-40,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/untitled_boston_globe_project/,19 Jun 2001,,Warner Bros. Pictures,,True
242,V for Vendetta,2016,PG-13,18 Nov 1983,121 min,"Drama, Sport",Luc Besson,"Charles Brackett, Billy Wilder, D.M. Marshman Jr.","Harry Dean Stanton, Sam Berry, Bernhard Wicki, Dean Stockwell","The story of King George VI of the United Kingdom of Great Britain and Northern Ireland, his impromptu ascension to the throne and the speech therapist who helped the unsure monarch become worthy of it.",English,USA,20 wins & 30 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BYzQ2OTk4N2QtOGQwNy00MmI3LWEwNmEtOTk0OTY3NDk2MGJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.1/10,,8.0,"179,650",ID-41,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1006527-elephant_man/,26 Aug 1997,,Warner Bros. Pictures,,True
13,Unforgiven,1965,APPROVED,06 Feb 1987,110 min,"Comedy, Drama, Romance",Howard Hawks,"Tennessee Williams (screen play), Oscar Saul (adaptation), Tennessee Williams (original play ""A Streetcar Named Desire"")","Ray Milland, Jane Wyman, Phillip Terry, Howard Da Silva","John McClane, officer of the NYPD, tries to save his wife Holly Gennaro and several others that were taken hostage by German terrorist Hans Gruber during a Christmas party at the Nakatomi Plaza in Los Angeles.",English,USA,Won 4 Oscars. Another 40 wins & 28 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNDMyNGU0NjUtNTIxMC00ZmU2LWE0ZGItZTdkNGVlODI2ZDcyL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.0/10,68,8.5,"132,224",ID-42,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1003318-butch_cassidy_and_the_sundance_kid/,11 Jul 2000,,Universal Pictures,http://inceptionmovie.warnerbros.com/,True
156,Psycho,1946,R,,114 min,"Adventure, Comedy, Drama",Richard Attenborough,"Harry Grey (novel), Leonardo Benvenuti (screenplay), Piero De Bernardi (screenplay), Enrico Medioli (screenplay), Franco Arcalli (screenplay), Franco Ferrini (screenplay), Sergio Leone (screenplay), Stuart Kaminsky (additional dialogue)","William Holden, Ernest Borgnine, Robert Ryan, Edmond O'Brien",A distant poor relative of the Duke of D'Ascoyne plots to inherit the title by murdering the eight other heirs who stand ahead of him in the line of succession.,"English, Spanish",USA,Won 1 Oscar. Another 129 wins & 165 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjdjMGU3MGYtN2Y5ZC00MTE4LWE4YWQtMTBhMjc3MTk0ZDUwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.2/10,79,8.1,"293,394",ID-43,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/kill_bill_vol_1/,31 Oct 2000,"$23,844,220",Warner Bros. Pictures,http://www.criterion.com/films/27871-12-angry-men,True
57,The Bridge on the River Kwai,1973,R,22 Aug 1986,80 min,"Drama, Film-Noir",Tom McCarthy,"Harper Lee (based on her novel ""To Kill a Mockingbird""), Horton Foote (screenplay)","Michael J. Fox, Christopher Lloyd, Lea Thompson, Crispin Glover","""The Dude"" Lebowski, mistaken for a millionaire Lebowski, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",English,USA,Won 2 Oscars. Another 17 wins & 25 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZjA0OWVhOTAtYWQxNi00YzNhLWI4ZjYtNjFjZTEyYjJlNDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Internet Movie Database,8.0/10,95,8.4,"589,975",ID-44,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/guardians_of_the_galaxy/,03 Nov 1998,,20th Century Fox Film Corporat,http://www.kino.com/moderntimes,True
44,Out of the Past,1968,R,24 Jan 1948,145 min,Drama,James Gunn,"Billy Wilder (written for the screen by), Edwin Blum (written for the screen by), Donald Bevan (based on the play by), Edmund Trzcinski (based on the play by)","Guy Pearce, Carrie-Anne Moss, Joe Pantoliano, Mark Boone Junior",The desperate life of a chronic alcoholic is followed through a four-day drinking bout.,English,USA,Nominated for 3 Oscars. Another 45 wins & 92 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NDE2NzI4NF5BMl5BanBnXkFtZTgwNzE1MzEyMTE@._V1_SX300.jpg,Internet Movie Database,8.2/10,66,8.4,"70,807",ID-45,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/out_of_the_past/,17 Mar 2015,"$227,400,000",Warner Bros. Pictures,http://www.pythonline.com,True
80,Star Wars: Episode IV - A New Hope,2008,PG-13,04 Mar 2016,119 min,"Adventure, Drama, History",Billy Wilder,"Harper Lee (based on her novel ""To Kill a Mockingbird""), Horton Foote (screenplay)","Faye Dunaway, William Holden, Peter Finch, Robert Duvall","An American grandson of the infamous scientist, struggling to prove that he is not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body.",English,USA,Won 1 Oscar. Another 20 wins & 16 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BOTY0ZTA1ZjUtN2MyNi00ZGRmLWExYmMtOTkyNzI1NGQ2Y2RlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.7/10,69,8.2,"342,023",ID-46,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/the_help/,26 Mar 1997,,GKIDS,http://www.thepianistmovie.com/,True
131,The Silence of the Lambs,2006,R,06 Aug 1999,101 min,"Crime, Drama",Francis Ford Coppola,Michael Mann,"Chiwetel Ejiofor, Dwight Henry, Dickie Gravois, Bryan Batt","Private detective Philip Marlowe is hired by a rich family. Before the complex case is over, he's seen murder, blackmail, and what might be love.",English,USA,Won 5 Oscars. Another 17 wins & 23 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NDQ0NjgyNF5BMl5BanBnXkFtZTgwMTE3NTkxMTE@._V1_SX300.jpg,Internet Movie Database,8.0/10,62,8.2,"461,331",ID-47,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/gran_torino/,19 Jun 2001,,Summit Entertainment,,True
29,Some Like It Hot,1970,PG-13,18 Nov 1994,118 min,Drama,Adam Elliot,"Billy Wilder, I.A.L. Diamond","Matt Damon, Julia Stiles, David Strathairn, Scott Glenn",The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.,"English, Pawnee, French",USA,Won 4 Oscars. Another 15 wins & 25 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MjgyNTUyNF5BMl5BanBnXkFtZTcwNDQzMDg0Nw@@._V1_SX300.jpg,Internet Movie Database,8.0/10,73,8.5,"618,222",ID-48,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/some_like_it_hot/,12 Jan 2016,,20th Century Fox,,True
155,Magnolia,1938,G,20 Nov 1998,92 min,"Action, Adventure, Mystery",David Yates,Christopher Nolan,"Guy Pearce, Carrie-Anne Moss, Joe Pantoliano, Mark Boone Junior",A psychotic socialite confronts a pro tennis star with a theory on how two complete strangers can get away with murder - a theory that he plans to implement.,English,"Hong Kong, Taiwan, USA",Won 6 Oscars. Another 39 wins & 66 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Internet Movie Database,8.0/10,99,8.1,"601,251",ID-49,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/sling_blade/,27 May 2003,,Warner Bros. Pictures,,True
70,The Truman Show,2013,G,26 Mar 2010,110 min,"Biography, Drama, History",Peter Jackson,"Nicholas Pileggi (book), Nicholas Pileggi (screenplay), Martin Scorsese (screenplay)","Frank Sinatra, Laurence Harvey, Janet Leigh, Angela Lansbury","In future Britain, Alex DeLarge, a charismatic and psycopath delinquent, who likes to practice crimes and ultra-violence with his gang, is jailed and volunteers for an experimental aversion therapy developed by the government in an effort to solve society's crime problem - but not all goes according to plan.","English, French, Latin, Scottish Gaelic",USA,Won 2 Oscars. Another 18 wins & 22 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.2/10,88,8.3,"436,571",ID-50,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/the_lord_of_the_rings_the_two_towers/,19 Apr 2011,,Warner Bros. Pictures,http://www.mrsmithmovie.com/,True
53,Star Wars: The Force Awakens,1935,PG,08 Dec 2006,178 min,"Biography, Drama",Robert Zemeckis,"Pete Docter (original story by), Jill Culton (original story by), Jeff Pidgeon (original story by), Ralph Eggleston (original story by), Andrew Stanton (screenplay), Daniel Gerson (screenplay)","Chiwetel Ejiofor, Dwight Henry, Dickie Gravois, Bryan Batt","In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.","English, Swahili, Xhosa, Zulu",USA,Nominated for 2 Oscars. Another 5 wins & 4 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMDQ2YzEyZGItYWRhOS00MjBmLTkzMDUtMTdjYzkyMmQxZTJlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.1/10,97,8.4,"82,622",ID-51,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/gladiator/,26 Aug 2003,,Sony Pictures,,True
56,Up,1961,PG,08 Feb 1976,107 min,Drama,Christopher Nolan,"Henry Farrell (from the novel by), Lukas Heller (screenplay)","Gary Cooper, Thomas Mitchell, Lloyd Bridges, Katy Jurado",Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,"English, Spanish","UK, USA, Australia",Nominated for 7 Oscars. Another 2 wins & 2 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ5ODI1MjQtMDc0Zi00OGQ1LWE2NTYtMTg1YTkxM2E5NzFkXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,Internet Movie Database,8.2/10,75,8.4,"937,837",ID-52,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/bridge_on_the_river_kwai/,20 Mar 2007,,Buena Vista Pictures,http://disney.go.com/disneyvideos/liveaction/pirates/main_site/main.html,True
75,Hachi: A Dog's Tale,2012,R,15 Nov 1935,103 min,"Crime, Drama, Thriller",Danny Boyle,"Quentin Tarantino, Roger Avary (background radio dialog), Quentin Tarantino (background radio dialog)","Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera",A jury holdout attempts to prevent a miscarriage of justice by forcing his colleagues to reconsider the evidence.,"English, German, French",UK,Nominated for 3 Oscars. Another 16 wins & 8 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxOWYzNDYtYmM4YS00N2NkLTk0NTAtNjg1ODgwZjAxYzI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,Internet Movie Database,9.2/10,82,8.1,"119,905",ID-53,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/untitled_boston_globe_project/,01 Dec 1998,,Universal Pictures,,True
16,The Godfather: Part II,1992,PG-13,12 Feb 1993,149 min,"Animation, Adventure, Drama",Alfred Hitchcock,"T.E. Lawrence (writings), Robert Bolt (screenplay), Michael Wilson (screenplay)","Jean Arthur, James Stewart, Claude Rains, Edward Arnold","An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them.",English,"France, UK, USA",1 win & 7 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BYTNjN2M2MzYtZGEwMi00Mzc5LWEwYTMtODM1ZmRiZjFiNTU0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.0/10,88,8.5,"1,326,876",ID-54,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/godfather_part_ii/,24 Mar 1998,,Universal Pictures,,True
183,Mad Max: Fury Road,2012,APPROVED,18 Jul 1986,76 min,"Biography, Crime, Drama",Stanley Kubrick,"Barry Morrow (story), Ronald Bass (screenplay), Barry Morrow (screenplay)","George C. Scott, Karl Malden, Stephen Young, Michael Strong","Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.","English, Russian","UK, USA, Ireland",Won 8 Oscars. Another 27 wins & 20 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMDE0MjYxYmMtM2VhMC00MjhiLTg5NjItMDkzZGM5MGVlYjMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.3/10,77,8.1,"797,545",ID-55,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/man_who_shot_liberty_valance/,06 Mar 2001,,New Line Cinema,http://milliondollarbabymovie.warnerbros.com/,True
88,Pink Floyd: The Wall,2017,R,20 Dec 1974,160 min,"Action, Crime, Thriller",Alfred Hitchcock,Destin Daniel Cretton,"Don Cheadle, Xolani Mali, Desmond Dube, Hakeem Kae-Kazim","Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save his love, the governor's daughter, from Jack's former pirate allies, who are now undead.",English,USA,Won 5 Oscars. Another 103 wins & 98 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZmJlOTE1ZTgtODdmNC00NmZhLThlZDYtNTllMmIyOTIwN2EwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Internet Movie Database,8.1/10,78,8.2,"436,571",ID-56,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/network/,14 Apr 1997,"$936,658,640",Universal Pictures,http://www.kingsspeech.com/,True
3,Spotlight,1956,PG,07 Jan 1947,105 min,"Drama, Romance",Brian De Palma,"Terence Winter (screenplay), Jordan Belfort (book)","Paul Newman, Jackie Gleason, Piper Laurie, George C. Scott","Atticus Finch, a lawyer in the Depression-era South, defends a black man against an undeserved rape charge, and his children against prejudice.","English, Hungarian, Spanish, French","USA, UK",Won 1 Oscar. Another 9 wins & 12 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNDMyNGU0NjUtNTIxMC00ZmU2LWE0ZGItZTdkNGVlODI2ZDcyL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.2/10,100,8.6,"36,009",ID-57,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/trainspotting/,15 Aug 2001,,Newmarket Film Group,http://www.HowToTrainYourDragon.com/,True
118,The Killing,1977,G,03 Aug 2007,135 min,"Crime, Drama, Mystery",George Roy Hill,"Frank Pierson (screenplay), P.F. Kluge (based upon a magazine article by), Thomas Moore (based upon a magazine article by)","Danny Elfman, Chris Sarandon, Catherine O'Hara, William Hickey","When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana Jones must follow in his father's footsteps to stop the Nazis from getting their hands on the Holy Grail first.",English,USA,Won 8 Oscars. Another 21 wins & 9 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_SX300.jpg,Internet Movie Database,8.0/10,,8.2,"175,272",ID-58,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/room_2015/,02 Dec 2003,"$23,844,220",Columbia Pictures,,True
